vacancy_id,salary_from,salary_to,experience,city,employment_type
13653763,155000.0,200000.0,От 3 до 6 лет,Екатеринбург,Полная занятость
40122825,,,От 3 до 6 лет,Нижний Новгород,Полная занятость
98474373,,,От 3 до 6 лет,Нижний Новгород,Удалённая работа
72483344,,,Более 6 лет,Москва,Полная занятость
17371079,195000.0,250000.0,От 3 до 6 лет,Москва,Полная занятость
38276429,,345000.0,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
76294414,,,Более 6 лет,Москва,Полная занятость
11257544,235000.0,285000.0,От 3 до 6 лет,Москва,Полная занятость
31922752,,,От 3 до 6 лет,Нижний Новгород,Полная занятость
45570167,400000.0,485000.0,Более 6 лет,Санкт-Петербург,Полная занятость
47190612,60000.0,75000.0,От 3 до 6 лет,Новосибирск,Частичная занятость
84085497,60000.0,85000.0,От 3 до 6 лет,Казань,Удалённая работа
55258072,80000.0,105000.0,От 1 года до 3 лет,Новосибирск,Полная занятость
64784205,,,От 3 до 6 лет,Новосибирск,Полная занятость
22957571,,,Нет опыта,Москва,Стажировка
75362827,75000.0,100000.0,От 1 года до 3 лет,Екатеринбург,Полная занятость
21643990,70000.0,75000.0,Нет опыта,Москва,Полная занятость
19635194,150000.0,210000.0,От 3 до 6 лет,Москва,Полная занятость
11834246,270000.0,345000.0,Более 6 лет,Казань,Полная занятость
94586428,85000.0,105000.0,От 1 года до 3 лет,Екатеринбург,Стажировка
16617732,33500000.0,42000000.0,Более 6 лет,Санкт-Петербург,Удалённая работа
20577069,145000.0,190000.0,От 1 года до 3 лет,Казань,Полная занятость
14350725,115000.0,150000.0,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
86776296,110000.0,145000.0,От 3 до 6 лет,Москва,Полная занятость
41335043,,,От 3 до 6 лет,Москва,Полная занятость
37655917,120000.0,200000.0,От 1 года до 3 лет,Москва,Частичная занятость
36196936,,,От 1 года до 3 лет,Новосибирск,Стажировка
39655497,40000.0,45000.0,Нет опыта,Новосибирск,Стажировка
13803431,45000.0,55000.0,Нет опыта,Екатеринбург,Стажировка
37403991,,,Более 6 лет,Санкт-Петербург,Полная занятость
76968288,,,От 3 до 6 лет,Новосибирск,Полная занятость
15697211,95000.0,110000.0,Нет опыта,Санкт-Петербург,Частичная занятость
86752062,,,От 3 до 6 лет,Нижний Новгород,Полная занятость
75037548,170000.0,250000.0,От 3 до 6 лет,Москва,Удалённая работа
31317648,,90000.0,От 1 года до 3 лет,Екатеринбург,Полная занятость
81652126,50000.0,85000.0,От 1 года до 3 лет,Новосибирск,Полная занятость
16967078,145000.0,110000.0,От 3 до 6 лет,Москва,Полная занятость
10991276,150000.0,200000.0,От 1 года до 3 лет,Екатеринбург,Полная занятость
55873387,130000.0,185000.0,От 1 года до 3 лет,Москва,Полная занятость
59028011,220000.0,355000.0,От 1 года до 3 лет,Москва,Частичная занятость
35146744,120000.0,170000.0,От 3 до 6 лет,Нижний Новгород,Удалённая работа
49936354,,,Более 6 лет,Москва,Полная занятость
27961889,,,Более 6 лет,Екатеринбург,Удалённая работа
11620655,,,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
51437104,,,Более 6 лет,Екатеринбург,Полная занятость
43024623,490000.0,640000.0,От 1 года до 3 лет,Москва,Полная занятость
69613213,,235000.0,От 3 до 6 лет,Москва,Удалённая работа
54969623,,,От 3 до 6 лет,Санкт-Петербург,Удалённая работа
82212648,75000.0,110000.0,От 1 года до 3 лет,Екатеринбург,Удалённая работа
39573794,150000.0,215000.0,От 3 до 6 лет,Новосибирск,Полная занятость
59946259,75000.0,95000.0,От 1 года до 3 лет,Нижний Новгород,Удалённая работа
66918947,,170000.0,От 1 года до 3 лет,Москва,Полная занятость
47446480,,,От 1 года до 3 лет,Москва,Удалённая работа
30267973,120000.0,170000.0,От 1 года до 3 лет,Москва,Полная занятость
54185823,,,Нет опыта,Москва,Полная занятость
62865480,250000.0,,От 3 до 6 лет,Москва,Полная занятость
28178188,45000.0,50000.0,Нет опыта,Новосибирск,Полная занятость
94512593,135000.0,195000.0,От 3 до 6 лет,Москва,Полная занятость
56061512,200000.0,265000.0,От 3 до 6 лет,Москва,Удалённая работа
91658808,8500000.0,9500000.0,Нет опыта,Москва,Полная занятость
53244360,,140000.0,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
53699686,,,От 3 до 6 лет,Нижний Новгород,Полная занятость
89424609,,,Более 6 лет,Новосибирск,Полная занятость
12309876,170000.0,245000.0,От 1 года до 3 лет,Москва,Полная занятость
52731284,165000.0,230000.0,Более 6 лет,Новосибирск,Удалённая работа
60998529,85000.0,130000.0,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
83653792,,65000.0,Нет опыта,Екатеринбург,Полная занятость
20186221,70000.0,90000.0,От 3 до 6 лет,Екатеринбург,Полная занятость
83141538,105000.0,180000.0,От 1 года до 3 лет,Екатеринбург,Полная занятость
18078242,210000.0,315000.0,От 1 года до 3 лет,Москва,Полная занятость
